StartDate,StartHour,Direction,Count_Events,Median_Minutes,Bottom_10__Minutes,Top_10__Minutes
2021-04-15,12,Zimbabwe-SA,3,963,455,1164.6
2021-04-15,13,Zimbabwe-SA,0,NA,NA,NA
2021-04-15,14,Zimbabwe-SA,13,789,311.6,890.2
2021-04-15,15,Zimbabwe-SA,6,534.5,211,731
2021-04-15,16,Zimbabwe-SA,5,396,372.8,562.1999999999999
2021-04-15,17,Zimbabwe-SA,1,2133,2133,2133
2021-04-15,18,Zimbabwe-SA,0,NA,NA,NA
2021-04-15,19,Zimbabwe-SA,3,504,500.8,854.3999999999999
2021-04-15,20,Zimbabwe-SA,0,NA,NA,NA
2021-04-15,21,Zimbabwe-SA,0,NA,NA,NA
2021-04-15,22,Zimbabwe-SA,0,NA,NA,NA
2021-04-15,23,Zimbabwe-SA,2,262,262,262
2021-04-16,0,Zimbabwe-SA,0,NA,NA,NA
2021-04-16,1,Zimbabwe-SA,0,NA,NA,NA
2021-04-16,2,Zimbabwe-SA,0,NA,NA,NA
2021-04-16,3,Zimbabwe-SA,0,NA,NA,NA
2021-04-16,4,Zimbabwe-SA,1,304,304,304
2021-04-16,5,Zimbabwe-SA,4,262,217.2,354.40000000000003
2021-04-16,6,Zimbabwe-SA,4,683,569.8,705.9
2021-04-16,7,Zimbabwe-SA,0,NA,NA,NA
2021-04-16,8,Zimbabwe-SA,11,492,132,753
2021-04-16,9,Zimbabwe-SA,8,285,157,1214.6
2021-04-16,10,Zimbabwe-SA,6,1048,463,1364.5
2021-04-16,11,Zimbabwe-SA,0,NA,NA,NA
2021-04-16,12,Zimbabwe-SA,2,599,286.20000000000005,911.8
2021-04-16,13,Zimbabwe-SA,1,2701,2701,2701
2021-04-16,14,Zimbabwe-SA,5,478,407.8,1120
2021-04-16,15,Zimbabwe-SA,12,955,479.4,1346.6
2021-04-16,16,Zimbabwe-SA,4,453,435.6,487.9
2021-04-16,17,Zimbabwe-SA,1,610,610,610
2021-04-16,18,Zimbabwe-SA,3,548,442.4,1315.1999999999998
2021-04-16,19,Zimbabwe-SA,1,102,102,102
2021-04-16,20,Zimbabwe-SA,1,222,222,222
2021-04-16,21,Zimbabwe-SA,0,NA,NA,NA
2021-04-16,22,Zimbabwe-SA,0,NA,NA,NA
2021-04-16,23,Zimbabwe-SA,0,NA,NA,NA
2021-04-17,0,Zimbabwe-SA,0,NA,NA,NA
2021-04-17,1,Zimbabwe-SA,0,NA,NA,NA
2021-04-17,2,Zimbabwe-SA,0,NA,NA,NA
2021-04-17,3,Zimbabwe-SA,1,156,156,156
2021-04-17,4,Zimbabwe-SA,0,NA,NA,NA
2021-04-17,5,Zimbabwe-SA,1,188,188,188
2021-04-17,6,Zimbabwe-SA,4,641.5,303.70000000000005,787.5
2021-04-17,7,Zimbabwe-SA,3,402,300.4,445.2
2021-04-17,8,Zimbabwe-SA,5,576,203.8,612
2021-04-17,9,Zimbabwe-SA,1,1066,1066,1066
2021-04-17,10,Zimbabwe-SA,2,2970,2960.4,2979.6
2021-04-17,11,Zimbabwe-SA,0,NA,NA,NA
2021-04-17,12,Zimbabwe-SA,2,679,459.00000000000006,899
2021-04-17,13,Zimbabwe-SA,1,1809,1809,1809
2021-04-17,14,Zimbabwe-SA,5,768,586.6,776.6
2021-04-17,15,Zimbabwe-SA,3,441,252.2,1368.9999999999998
2021-04-17,16,Zimbabwe-SA,2,195.5,107.90000000000002,283.1
2021-04-17,17,Zimbabwe-SA,0,NA,NA,NA
2021-04-17,18,Zimbabwe-SA,0,NA,NA,NA
2021-04-17,19,Zimbabwe-SA,1,1182,1182,1182
2021-04-17,20,Zimbabwe-SA,0,NA,NA,NA
2021-04-17,21,Zimbabwe-SA,0,NA,NA,NA
2021-04-17,22,Zimbabwe-SA,1,460,460,460
2021-04-17,23,Zimbabwe-SA,0,NA,NA,NA
2021-04-18,0,Zimbabwe-SA,0,NA,NA,NA
2021-04-18,1,Zimbabwe-SA,0,NA,NA,NA
2021-04-18,2,Zimbabwe-SA,1,409,409,409
2021-04-18,3,Zimbabwe-SA,1,409,409,409
2021-04-18,4,Zimbabwe-SA,2,361,356.2,365.8
2021-04-18,5,Zimbabwe-SA,3,1936,706.3999999999999,2007.2
2021-04-18,6,Zimbabwe-SA,6,175.5,132.5,233.5
2021-04-18,7,Zimbabwe-SA,2,1161.5,360.3000000000002,1962.7
2021-04-18,8,Zimbabwe-SA,4,291.5,178.5,729.3000000000002
2021-04-18,9,Zimbabwe-SA,1,137,137,137
2021-04-18,10,Zimbabwe-SA,4,951,280.40000000000003,1231.7
2021-04-18,11,Zimbabwe-SA,6,740,467.5,1076
2021-04-18,12,Zimbabwe-SA,2,377,225.80000000000004,528.2
2021-04-18,13,Zimbabwe-SA,7,1158,538.6,6608.2
2021-04-18,14,Zimbabwe-SA,1,1122,1122,1122
2021-04-18,15,Zimbabwe-SA,2,1036.5,889.7,1183.3
2021-04-18,16,Zimbabwe-SA,7,499,457.8,545.4
2021-04-18,17,Zimbabwe-SA,6,643,574.5,1396.5
2021-04-18,18,Zimbabwe-SA,1,740,740,740
2021-04-18,19,Zimbabwe-SA,0,NA,NA,NA
2021-04-18,20,Zimbabwe-SA,0,NA,NA,NA
2021-04-18,21,Zimbabwe-SA,0,NA,NA,NA
2021-04-18,22,Zimbabwe-SA,0,NA,NA,NA
2021-04-18,23,Zimbabwe-SA,0,NA,NA,NA
2021-04-19,0,Zimbabwe-SA,0,NA,NA,NA
2021-04-19,1,Zimbabwe-SA,1,111,111,111
2021-04-19,2,Zimbabwe-SA,0,NA,NA,NA
2021-04-19,3,Zimbabwe-SA,0,NA,NA,NA
2021-04-19,4,Zimbabwe-SA,0,NA,NA,NA
2021-04-19,5,Zimbabwe-SA,7,568,402,699.6
2021-04-19,6,Zimbabwe-SA,3,340,337.6,466.4
2021-04-19,7,Zimbabwe-SA,8,489.5,396.4,2017.2
2021-04-19,8,Zimbabwe-SA,1,76,76,76
2021-04-19,9,Zimbabwe-SA,1,180,180,180
2021-04-19,10,Zimbabwe-SA,2,252.5,248.1,256.9
2021-04-19,11,Zimbabwe-SA,1,158,158,158
2021-04-19,12,Zimbabwe-SA,2,1601.5,882.7000000000002,2320.2999999999997
2021-04-19,13,Zimbabwe-SA,4,755,436.3,2506.6000000000004
2021-04-19,14,Zimbabwe-SA,3,721,719.4,898.5999999999998
2021-04-19,15,Zimbabwe-SA,3,664,273.59999999999997,664.8
2021-04-19,16,Zimbabwe-SA,1,756,756,756
2021-04-19,17,Zimbabwe-SA,3,592,468.8,812
2021-04-19,18,Zimbabwe-SA,4,412,259.90000000000003,429.7
2021-04-19,19,Zimbabwe-SA,0,NA,NA,NA
2021-04-19,20,Zimbabwe-SA,0,NA,NA,NA
2021-04-19,21,Zimbabwe-SA,1,705,705,705
2021-04-19,22,Zimbabwe-SA,1,1001,1001,1001
2021-04-19,23,Zimbabwe-SA,0,NA,NA,NA
2021-04-20,0,Zimbabwe-SA,0,NA,NA,NA
2021-04-20,1,Zimbabwe-SA,0,NA,NA,NA
2021-04-20,2,Zimbabwe-SA,0,NA,NA,NA
2021-04-20,3,Zimbabwe-SA,0,NA,NA,NA
2021-04-20,4,Zimbabwe-SA,0,NA,NA,NA
2021-04-20,5,Zimbabwe-SA,9,463,263,644.8
2021-04-20,6,Zimbabwe-SA,6,1399.5,1329,1429.5
2021-04-20,7,Zimbabwe-SA,0,NA,NA,NA
2021-04-20,8,Zimbabwe-SA,0,NA,NA,NA
2021-04-20,9,Zimbabwe-SA,0,NA,NA,NA
2021-04-20,10,Zimbabwe-SA,1,655,655,655
2021-04-20,11,Zimbabwe-SA,6,680.5,445.5,1017
2021-04-20,12,Zimbabwe-SA,6,472.5,397.5,1100
2021-04-20,13,Zimbabwe-SA,1,442,442,442
2021-04-20,14,Zimbabwe-SA,0,NA,NA,NA
2021-04-20,15,Zimbabwe-SA,0,NA,NA,NA
2021-04-20,16,Zimbabwe-SA,5,668,637.8,696
2021-04-20,17,Zimbabwe-SA,8,650.5,621.4,854.4
2021-04-20,18,Zimbabwe-SA,4,652.5,463.1,824.4
2021-04-20,19,Zimbabwe-SA,1,277,277,277
2021-04-20,20,Zimbabwe-SA,0,NA,NA,NA
2021-04-20,21,Zimbabwe-SA,0,NA,NA,NA
2021-04-20,22,Zimbabwe-SA,0,NA,NA,NA
2021-04-20,23,Zimbabwe-SA,0,NA,NA,NA
2021-04-21,0,Zimbabwe-SA,0,NA,NA,NA
2021-04-21,1,Zimbabwe-SA,0,NA,NA,NA
2021-04-21,2,Zimbabwe-SA,0,NA,NA,NA
2021-04-21,3,Zimbabwe-SA,0,NA,NA,NA
2021-04-21,4,Zimbabwe-SA,4,98.5,94,142.9
2021-04-21,5,Zimbabwe-SA,1,116,116,116
2021-04-21,6,Zimbabwe-SA,3,141,137.8,370.5999999999999
2021-04-21,7,Zimbabwe-SA,4,885,365.5,6343.000000000001
2021-04-21,8,Zimbabwe-SA,4,152,132.9,403.50000000000006
2021-04-21,9,Zimbabwe-SA,8,403.5,297.20000000000005,406.5
2021-04-21,10,Zimbabwe-SA,3,94,86,228.4
2021-04-21,11,Zimbabwe-SA,3,584,286.4,584
2021-04-21,12,Zimbabwe-SA,1,142,142,142
2021-04-21,13,Zimbabwe-SA,3,1066,570.8,1251.6
2021-04-21,14,Zimbabwe-SA,7,5334,3287.8000000000006,5473.4
2021-04-21,15,Zimbabwe-SA,4,447.5,295.8,789.6000000000001
2021-04-21,16,Zimbabwe-SA,8,1337.5,513.9000000000001,2152.2
2021-04-21,17,Zimbabwe-SA,2,3210,2870.8,3549.2
2021-04-21,18,Zimbabwe-SA,1,3429,3429,3429
2021-04-21,19,Zimbabwe-SA,3,317,206.6,620.1999999999999
2021-04-21,20,Zimbabwe-SA,0,NA,NA,NA
2021-04-21,21,Zimbabwe-SA,2,201.5,201.1,201.9
2021-04-21,22,Zimbabwe-SA,0,NA,NA,NA
2021-04-21,23,Zimbabwe-SA,0,NA,NA,NA
2021-04-22,0,Zimbabwe-SA,0,NA,NA,NA
2021-04-22,1,Zimbabwe-SA,0,NA,NA,NA
2021-04-22,2,Zimbabwe-SA,0,NA,NA,NA
2021-04-22,3,Zimbabwe-SA,0,NA,NA,NA
2021-04-22,4,Zimbabwe-SA,0,NA,NA,NA
2021-04-22,5,Zimbabwe-SA,2,228.5,172.9,284.1
2021-04-22,6,Zimbabwe-SA,5,550,279.79999999999995,1228.4
2021-04-22,7,Zimbabwe-SA,2,1152,808.8,1495.1999999999998
2021-04-22,8,Zimbabwe-SA,5,1140,305.2,2832.4
2021-04-22,9,Zimbabwe-SA,2,1521,613.8000000000002,2428.2
2021-04-22,10,Zimbabwe-SA,1,190,190,190
2021-04-22,11,Zimbabwe-SA,1,124,124,124
2021-04-22,12,Zimbabwe-SA,0,NA,NA,NA
2021-04-22,13,Zimbabwe-SA,3,1199,1169.4,1919.7999999999995
2021-04-22,14,Zimbabwe-SA,4,1100,507.80000000000007,2428.6000000000004
2021-04-22,15,Zimbabwe-SA,0,NA,NA,NA
2021-04-22,16,Zimbabwe-SA,7,970,815.4,2094
2021-04-22,17,Zimbabwe-SA,1,797,797,797
2021-04-22,18,Zimbabwe-SA,0,NA,NA,NA
2021-04-22,19,Zimbabwe-SA,0,NA,NA,NA
2021-04-22,20,Zimbabwe-SA,1,375,375,375
2021-04-22,21,Zimbabwe-SA,0,NA,NA,NA
2021-04-22,22,Zimbabwe-SA,0,NA,NA,NA
2021-04-22,23,Zimbabwe-SA,0,NA,NA,NA
2021-04-23,0,Zimbabwe-SA,1,812,812,812
2021-04-23,1,Zimbabwe-SA,0,NA,NA,NA
2021-04-23,2,Zimbabwe-SA,0,NA,NA,NA
2021-04-23,3,Zimbabwe-SA,0,NA,NA,NA
2021-04-23,4,Zimbabwe-SA,1,787,787,787
2021-04-23,5,Zimbabwe-SA,1,1629,1629,1629
2021-04-23,6,Zimbabwe-SA,2,1264.5,1238.5,1290.5
2021-04-23,7,Zimbabwe-SA,0,NA,NA,NA
2021-04-23,8,Zimbabwe-SA,3,1545,377.7999999999999,1547.4
2021-04-23,9,Zimbabwe-SA,1,3305,3305,3305
2021-04-23,10,Zimbabwe-SA,1,123,123,123
2021-04-23,11,Zimbabwe-SA,5,830,699.4,1605.9999999999995
2021-04-23,12,Zimbabwe-SA,12,1721,585.3,2348.2000000000003
2021-04-23,13,Zimbabwe-SA,2,2481,923.4000000000003,4038.599999999999
2021-04-23,14,Zimbabwe-SA,5,980,399.19999999999993,1518.4
2021-04-23,15,Zimbabwe-SA,6,824,736.5,965.5
2021-04-23,16,Zimbabwe-SA,3,978,851.6,1516.4
2021-04-23,17,Zimbabwe-SA,2,1225,863.4000000000002,1586.6
2021-04-23,18,Zimbabwe-SA,0,NA,NA,NA
2021-04-23,19,Zimbabwe-SA,2,458,215.60000000000005,700.4
2021-04-23,20,Zimbabwe-SA,0,NA,NA,NA
2021-04-23,21,Zimbabwe-SA,0,NA,NA,NA
2021-04-23,22,Zimbabwe-SA,0,NA,NA,NA
2021-04-23,23,Zimbabwe-SA,0,NA,NA,NA
2021-04-24,0,Zimbabwe-SA,0,NA,NA,NA
2021-04-24,1,Zimbabwe-SA,1,289,289,289
2021-04-24,2,Zimbabwe-SA,0,NA,NA,NA
2021-04-24,3,Zimbabwe-SA,4,2078.5,318.8,3521.8
2021-04-24,4,Zimbabwe-SA,2,193.5,116.3,270.7
2021-04-24,5,Zimbabwe-SA,4,1724,1090.2,7388.700000000002
2021-04-24,6,Zimbabwe-SA,4,596,566.6,1423.4
2021-04-24,7,Zimbabwe-SA,2,996.5,399.3000000000002,1593.6999999999998
2021-04-24,8,Zimbabwe-SA,1,276,276,276
2021-04-24,9,Zimbabwe-SA,1,78,78,78
2021-04-24,10,Zimbabwe-SA,0,NA,NA,NA
2021-04-24,11,Zimbabwe-SA,2,320,309.6,330.4
2021-04-24,12,Zimbabwe-SA,2,798.5,352.5000000000001,1244.5
2021-04-24,13,Zimbabwe-SA,5,858,202,3472.1999999999985
2021-04-24,14,Zimbabwe-SA,1,760,760,760
2021-04-24,15,Zimbabwe-SA,5,467,441.6,646.3999999999999
2021-04-24,16,Zimbabwe-SA,3,715,714.2,1025.4
2021-04-24,17,Zimbabwe-SA,2,697.5,626.7,768.3
2021-04-24,18,Zimbabwe-SA,1,644,644,644
2021-04-24,19,Zimbabwe-SA,0,NA,NA,NA
2021-04-24,20,Zimbabwe-SA,0,NA,NA,NA
2021-04-24,21,Zimbabwe-SA,2,230,229.2,230.8
2021-04-24,22,Zimbabwe-SA,0,NA,NA,NA
2021-04-24,23,Zimbabwe-SA,0,NA,NA,NA
2021-04-25,0,Zimbabwe-SA,0,NA,NA,NA
2021-04-25,1,Zimbabwe-SA,0,NA,NA,NA
2021-04-25,2,Zimbabwe-SA,0,NA,NA,NA
2021-04-25,3,Zimbabwe-SA,0,NA,NA,NA
2021-04-25,4,Zimbabwe-SA,1,236,236,236
2021-04-25,5,Zimbabwe-SA,0,NA,NA,NA
2021-04-25,6,Zimbabwe-SA,0,NA,NA,NA
2021-04-25,7,Zimbabwe-SA,4,174,144.7,320.90000000000003
2021-04-25,8,Zimbabwe-SA,1,273,273,273
2021-04-25,9,Zimbabwe-SA,2,347.5,347.1,347.9
2021-04-25,10,Zimbabwe-SA,1,973,973,973
2021-04-25,11,Zimbabwe-SA,2,1430,1398.8,1461.2
2021-04-25,12,Zimbabwe-SA,0,NA,NA,NA
2021-04-25,13,Zimbabwe-SA,0,NA,NA,NA
2021-04-25,14,Zimbabwe-SA,1,1029,1029,1029
2021-04-25,15,Zimbabwe-SA,6,784,348.5,1024.5
2021-04-25,16,Zimbabwe-SA,2,332.5,282.5,382.5
2021-04-25,17,Zimbabwe-SA,0,NA,NA,NA
2021-04-25,18,Zimbabwe-SA,2,466.5,311.70000000000005,621.3
2021-04-25,19,Zimbabwe-SA,0,NA,NA,NA
2021-04-25,20,Zimbabwe-SA,0,NA,NA,NA
2021-04-25,21,Zimbabwe-SA,0,NA,NA,NA
2021-04-25,22,Zimbabwe-SA,0,NA,NA,NA
2021-04-25,23,Zimbabwe-SA,0,NA,NA,NA
2021-04-26,0,Zimbabwe-SA,0,NA,NA,NA
2021-04-26,1,Zimbabwe-SA,0,NA,NA,NA
2021-04-26,2,Zimbabwe-SA,0,NA,NA,NA
2021-04-26,3,Zimbabwe-SA,1,139,139,139
2021-04-26,4,Zimbabwe-SA,4,281.5,163.4,285.5
2021-04-26,5,Zimbabwe-SA,1,406,406,406
2021-04-26,6,Zimbabwe-SA,0,NA,NA,NA
2021-04-26,7,Zimbabwe-SA,0,NA,NA,NA
2021-04-26,8,Zimbabwe-SA,0,NA,NA,NA
2021-04-26,9,Zimbabwe-SA,2,324,260,388
2021-04-26,10,Zimbabwe-SA,3,341,293,344.2
2021-04-26,11,Zimbabwe-SA,0,NA,NA,NA
2021-04-26,12,Zimbabwe-SA,0,NA,NA,NA
2021-04-26,13,Zimbabwe-SA,6,849,116,1241.5
2021-04-26,14,Zimbabwe-SA,2,974.5,816.5,1132.5
2021-04-26,15,Zimbabwe-SA,7,307,282,331.8
2021-04-26,16,Zimbabwe-SA,6,1387,223,2380
2021-04-26,17,Zimbabwe-SA,7,597,120,1306.6000000000006
2021-04-26,18,Zimbabwe-SA,2,889.5,880.3,898.7
2021-04-26,19,Zimbabwe-SA,0,NA,NA,NA
2021-04-26,20,Zimbabwe-SA,1,421,421,421
2021-04-26,21,Zimbabwe-SA,0,NA,NA,NA
2021-04-26,22,Zimbabwe-SA,0,NA,NA,NA
2021-04-26,23,Zimbabwe-SA,0,NA,NA,NA
2021-04-27,0,Zimbabwe-SA,0,NA,NA,NA
2021-04-27,1,Zimbabwe-SA,0,NA,NA,NA
2021-04-27,2,Zimbabwe-SA,0,NA,NA,NA
2021-04-27,3,Zimbabwe-SA,0,NA,NA,NA
2021-04-27,4,Zimbabwe-SA,0,NA,NA,NA
2021-04-27,5,Zimbabwe-SA,6,449,165,561
2021-04-27,6,Zimbabwe-SA,5,1973,294.4,2084
2021-04-27,7,Zimbabwe-SA,7,1748,955.8000000000002,2241.6000000000004
2021-04-27,8,Zimbabwe-SA,0,NA,NA,NA
2021-04-27,9,Zimbabwe-SA,0,NA,NA,NA
2021-04-27,10,Zimbabwe-SA,1,702,702,702
2021-04-27,11,Zimbabwe-SA,2,1161,1130.6,1191.4
2021-04-27,12,Zimbabwe-SA,6,1085,973.5,1165.5
2021-04-27,13,Zimbabwe-SA,4,916.5,915.3,919.8
2021-04-27,14,Zimbabwe-SA,1,837,837,837
2021-04-27,15,Zimbabwe-SA,17,1011,674,2208.4
2021-04-27,16,Zimbabwe-SA,6,890,744.5,1449
2021-04-27,17,Zimbabwe-SA,3,796,773.6,843.2
2021-04-27,18,Zimbabwe-SA,0,NA,NA,NA
2021-04-27,19,Zimbabwe-SA,0,NA,NA,NA
2021-04-27,20,Zimbabwe-SA,0,NA,NA,NA
2021-04-27,21,Zimbabwe-SA,0,NA,NA,NA
2021-04-27,22,Zimbabwe-SA,0,NA,NA,NA
2021-04-27,23,Zimbabwe-SA,0,NA,NA,NA
2021-04-28,0,Zimbabwe-SA,0,NA,NA,NA
2021-04-28,1,Zimbabwe-SA,0,NA,NA,NA
2021-04-28,2,Zimbabwe-SA,0,NA,NA,NA
2021-04-28,3,Zimbabwe-SA,1,580,580,580
2021-04-28,4,Zimbabwe-SA,0,NA,NA,NA
2021-04-28,5,Zimbabwe-SA,1,1375,1375,1375
2021-04-28,6,Zimbabwe-SA,6,1325.5,669.5,1378.5
2021-04-28,7,Zimbabwe-SA,2,1818.5,571.7000000000003,3065.2999999999997
2021-04-28,8,Zimbabwe-SA,5,248,200.6,879.3999999999996
2021-04-28,9,Zimbabwe-SA,2,281,217.8,344.2
2021-04-28,10,Zimbabwe-SA,1,186,186,186
2021-04-28,11,Zimbabwe-SA,0,NA,NA,NA
2021-04-28,12,Zimbabwe-SA,0,NA,NA,NA
2021-04-28,13,Zimbabwe-SA,5,2036,1784.8,3491
2021-04-28,14,Zimbabwe-SA,3,2271,1134.1999999999998,2712.6
2021-04-28,15,Zimbabwe-SA,2,222,80.40000000000003,363.6
2021-04-28,16,Zimbabwe-SA,4,758,665.3,876.6
2021-04-28,17,Zimbabwe-SA,12,1379,356.3,2366.2000000000003
2021-04-28,18,Zimbabwe-SA,2,1084.5,800.1,1368.9
2021-04-28,19,Zimbabwe-SA,2,736.5,735.3,737.7
2021-04-28,20,Zimbabwe-SA,0,NA,NA,NA
2021-04-28,21,Zimbabwe-SA,0,NA,NA,NA
2021-04-28,22,Zimbabwe-SA,0,NA,NA,NA
2021-04-28,23,Zimbabwe-SA,0,NA,NA,NA
2021-04-29,0,Zimbabwe-SA,0,NA,NA,NA
2021-04-29,1,Zimbabwe-SA,0,NA,NA,NA
2021-04-29,2,Zimbabwe-SA,0,NA,NA,NA
2021-04-29,3,Zimbabwe-SA,1,115,115,115
2021-04-29,4,Zimbabwe-SA,0,NA,NA,NA
2021-04-29,5,Zimbabwe-SA,6,1013,846,1079
2021-04-29,6,Zimbabwe-SA,0,NA,NA,NA
2021-04-29,7,Zimbabwe-SA,1,129,129,129
2021-04-29,8,Zimbabwe-SA,0,NA,NA,NA
2021-04-29,9,Zimbabwe-SA,0,NA,NA,NA
2021-04-29,10,Zimbabwe-SA,6,1405,1350.5,1722.5
2021-04-29,11,Zimbabwe-SA,0,NA,NA,NA
2021-04-29,12,Zimbabwe-SA,0,NA,NA,NA
2021-04-29,13,Zimbabwe-SA,3,264,150.4,746.3999999999999
2021-04-29,14,Zimbabwe-SA,10,1139,1081.8,1547
2021-04-29,15,Zimbabwe-SA,3,785,743.4,801
2021-04-29,16,Zimbabwe-SA,0,NA,NA,NA
2021-04-29,17,Zimbabwe-SA,0,NA,NA,NA
2021-04-29,18,Zimbabwe-SA,1,180,180,180
2021-04-29,19,Zimbabwe-SA,5,760,710.6,893
2021-04-29,20,Zimbabwe-SA,2,651,647,655
2021-04-29,21,Zimbabwe-SA,0,NA,NA,NA
2021-04-29,22,Zimbabwe-SA,0,NA,NA,NA
2021-04-29,23,Zimbabwe-SA,0,NA,NA,NA
2021-04-30,0,Zimbabwe-SA,0,NA,NA,NA
2021-04-30,1,Zimbabwe-SA,0,NA,NA,NA
2021-04-30,2,Zimbabwe-SA,0,NA,NA,NA
2021-04-30,3,Zimbabwe-SA,0,NA,NA,NA
2021-04-30,4,Zimbabwe-SA,0,NA,NA,NA
2021-04-30,5,Zimbabwe-SA,2,734.5,449.30000000000007,1019.7
2021-04-30,6,Zimbabwe-SA,2,282.5,210.1,354.9
2021-04-30,7,Zimbabwe-SA,3,345,226.6,363.4
2021-04-30,8,Zimbabwe-SA,0,NA,NA,NA
2021-04-30,9,Zimbabwe-SA,2,644.5,470.50000000000006,818.5
2021-04-30,10,Zimbabwe-SA,1,542,542,542
2021-04-30,11,Zimbabwe-SA,0,NA,NA,NA
2021-04-30,12,Zimbabwe-SA,2,294.5,274.1,314.9
2021-04-30,13,Zimbabwe-SA,0,NA,NA,NA
2021-04-30,14,Zimbabwe-SA,3,271,235.8,486.19999999999993
2021-04-30,15,Zimbabwe-SA,2,371.5,256.70000000000005,486.2999999999999
2021-04-30,16,Zimbabwe-SA,3,444,361.6,449.6
2021-04-30,17,Zimbabwe-SA,0,NA,NA,NA
2021-04-30,18,Zimbabwe-SA,0,NA,NA,NA
2021-04-30,19,Zimbabwe-SA,0,NA,NA,NA
2021-04-30,20,Zimbabwe-SA,0,NA,NA,NA
2021-04-30,21,Zimbabwe-SA,2,140,136,144
2021-04-30,22,Zimbabwe-SA,0,NA,NA,NA
2021-04-30,23,Zimbabwe-SA,0,NA,NA,NA
2021-05-01,0,Zimbabwe-SA,11,898,242,1026
2021-05-01,1,Zimbabwe-SA,2,491,193.4000000000001,788.5999999999998
2021-05-01,2,Zimbabwe-SA,2,802,789.2,814.8
2021-05-01,3,Zimbabwe-SA,3,293,292.2,738.5999999999998
2021-05-01,4,Zimbabwe-SA,3,69,61.8,406.5999999999999
2021-05-01,5,Zimbabwe-SA,3,164,120,338.4
2021-05-01,6,Zimbabwe-SA,9,495,465,592.8
2021-05-01,7,Zimbabwe-SA,1,179,179,179
2021-05-01,8,Zimbabwe-SA,0,NA,NA,NA
2021-05-01,9,Zimbabwe-SA,1,188,188,188
2021-05-01,10,Zimbabwe-SA,3,326,307.6,859.5999999999998
2021-05-01,11,Zimbabwe-SA,0,NA,NA,NA
2021-05-01,12,Zimbabwe-SA,0,NA,NA,NA
2021-05-01,13,Zimbabwe-SA,5,2640,1227.3999999999996,4521.999999999999
2021-05-01,14,Zimbabwe-SA,4,290,162.70000000000002,1912.5000000000005
2021-05-01,15,Zimbabwe-SA,3,922,922,930.8
2021-05-01,16,Zimbabwe-SA,9,2974,312.8,3011.4
2021-05-01,17,Zimbabwe-SA,5,833,753.2,979.8
2021-05-01,18,Zimbabwe-SA,1,227,227,227
2021-05-01,19,Zimbabwe-SA,0,NA,NA,NA
2021-05-01,20,Zimbabwe-SA,0,NA,NA,NA
2021-05-01,21,Zimbabwe-SA,0,NA,NA,NA
2021-05-01,22,Zimbabwe-SA,0,NA,NA,NA
2021-05-01,23,Zimbabwe-SA,0,NA,NA,NA
2021-05-02,0,Zimbabwe-SA,0,NA,NA,NA
2021-05-02,1,Zimbabwe-SA,0,NA,NA,NA
2021-05-02,2,Zimbabwe-SA,0,NA,NA,NA
2021-05-02,3,Zimbabwe-SA,1,167,167,167
2021-05-02,4,Zimbabwe-SA,0,NA,NA,NA
2021-05-02,5,Zimbabwe-SA,0,NA,NA,NA
2021-05-02,6,Zimbabwe-SA,3,296,158.39999999999998,1336.7999999999995
2021-05-02,7,Zimbabwe-SA,1,2721,2721,2721
2021-05-02,8,Zimbabwe-SA,0,NA,NA,NA
2021-05-02,9,Zimbabwe-SA,3,1413,487.4,1902.6
2021-05-02,10,Zimbabwe-SA,0,NA,NA,NA
2021-05-02,11,Zimbabwe-SA,1,1302,1302,1302
2021-05-02,12,Zimbabwe-SA,3,1819,1084.6,3510.9999999999995
2021-05-02,13,Zimbabwe-SA,2,1411,1133.4,1688.6
2021-05-02,14,Zimbabwe-SA,7,816,746.6,996.2
2021-05-02,15,Zimbabwe-SA,3,1599,1137.4,3322.9999999999995
2021-05-02,16,Zimbabwe-SA,10,934.5,576,1610.9
2021-05-02,17,Zimbabwe-SA,6,492,476.5,1000
2021-05-02,18,Zimbabwe-SA,2,506,264.40000000000003,747.5999999999998
2021-05-02,19,Zimbabwe-SA,1,2056,2056,2056
2021-05-02,20,Zimbabwe-SA,0,NA,NA,NA
2021-05-02,21,Zimbabwe-SA,0,NA,NA,NA
2021-05-02,22,Zimbabwe-SA,0,NA,NA,NA
2021-05-02,23,Zimbabwe-SA,0,NA,NA,NA
2021-05-03,0,Zimbabwe-SA,1,73,73,73
2021-05-03,1,Zimbabwe-SA,0,NA,NA,NA
2021-05-03,2,Zimbabwe-SA,0,NA,NA,NA
2021-05-03,3,Zimbabwe-SA,0,NA,NA,NA
2021-05-03,4,Zimbabwe-SA,1,125,125,125
2021-05-03,5,Zimbabwe-SA,1,349,349,349
2021-05-03,6,Zimbabwe-SA,4,514,150.7,1207.7
2021-05-03,7,Zimbabwe-SA,8,513,474.6,891.5999999999998
2021-05-03,8,Zimbabwe-SA,1,6251,6251,6251
2021-05-03,9,Zimbabwe-SA,0,NA,NA,NA
2021-05-03,10,Zimbabwe-SA,4,1896.5,998.9,2826.3
2021-05-03,11,Zimbabwe-SA,0,NA,NA,NA
2021-05-03,12,Zimbabwe-SA,2,1955.5,1344.7,2566.3
2021-05-03,13,Zimbabwe-SA,2,1958.5,1434.1,2482.8999999999996
